fix fLANG all langevin 1.0 1.0 1.0 100
neigh_modify exclude molecule/intra all
fix rigidNVE linked_vesicle rigid/nve molecule
  1 rigid bodies with 5 atoms
fix NVE synapsin nve 1.0 1.0 1.0

    ##======================================##
    ## Output
    ##======================================##

thermo 1000
thermo_style custom step temp press etotal epair
thermo_modify flush yes
timestep 0.01

    ##======================================##
    ## Equilibration before output
    ##======================================##


    ##======================================##
    ## Run with output
    ##======================================##

fix enforce_2d all enforce2d
dump 2 all custom 1000 Results_eps_attr9_eps_rep1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1/Movie_2d_eps_attr9_eps_rep1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1.xyz id type mol x y z
run 1000000
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11.52462
  ghost atom cutoff = 11.52462
  binsize = 5.7623102, bins = 55 55 1
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair cosine/squared, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/2d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 8.526 | 8.526 | 8.526 Mbytes
   Step          Temp          Press          TotEng         E_pair    
    200000   0.98613457     0.0052670507   0.60455273    -0.37062478   
    201000   1.0334543      0.0048583141   0.63928267    -0.3826888    
    202000   0.99574928     0.0041391748   0.58231241    -0.40237299   
    203000   0.91822938     0.0021835123   0.53565251    -0.37237432   
    204000   0.96882692     0.0041667398   0.55147529    -0.40658689   
    205000   0.98439247     0.004367788    0.59863429    -0.37482049   
    206000   0.95463542     0.003044067    0.54956693    -0.39446144   
    207000   1.0356204      0.0032089339   0.63304663    -0.3910669    
    208000   0.94717421     0.0040526597   0.56403206    -0.372618     
    209000   0.99253826     0.0035124802   0.58120534    -0.40030472   
    210000   0.9757789      0.0034405333   0.58655379    -0.37838312   
    211000   1.0547767      0.0038878919   0.65644189    -0.38661512   
    212000   0.98245883     0.0039362616   0.56897082    -0.40257181   
    213000   0.99759267     0.0040384969   0.58490206    -0.40160624   
    214000   1.0225545      0.0036519596   0.62280015    -0.38839261   
    215000   1.0081418      0.0054620232   0.57988377    -0.41705641   
    216000   0.99795266     0.0034860146   0.57916036    -0.40770394   
    217000   0.96653502     0.0045682381   0.54182983    -0.41396591   
    218000   1.0297792      0.0023758001   0.60812379    -0.41021337   
    219000   0.97064855     0.0042912417   0.5578383     -0.40202527   
    220000   1.0657761      0.0048507441   0.61461784    -0.4393163    
    221000   1.0845578      0.0043447541   0.67183194    -0.40067522   
    222000   1.0571018      0.0035886228   0.60790524    -0.43745097   
    223000   0.9605078      0.0043554887   0.54064068    -0.40919481   
    224000   0.98973534     0.0038866559   0.55896281    -0.41977547   
    225000   1.0042795      0.0036228925   0.58648445    -0.40663643   
    226000   0.94856051     0.0050979925   0.49923255    -0.43878839   
    227000   1.0107391      0.0045151634   0.6091613     -0.39034734   
    228000   0.97310459     0.0029987896   0.56814887    -0.39414345   
    229000   1.0701668      0.0040228252   0.67064312    -0.38763289   
    230000   0.96818376     0.002885934    0.56526232    -0.39216384   
    231000   1.0216689      0.0040793115   0.6139208     -0.39639619   
    232000   1.0682535      0.0037517867   0.64634577    -0.41003827   
    233000   1.0091108      0.0038017764   0.56194122    -0.4359572    
    234000   0.92370564     0.0029393104   0.50621079    -0.40723146   
    235000   0.99339802     0.0043308599   0.57723164    -0.40512863   
    236000   1.058296       0.0044944839   0.61960516    -0.42693195   
    237000   0.99827995     0.0038808353   0.58609989    -0.40108806   
    238000   0.99964993     0.0039220161   0.55812791    -0.43041481   
    239000   0.94299037     0.0043348291   0.51368627    -0.41882643   
    240000   0.98528377     0.0045112184   0.54747091    -0.42686526   
    241000   0.9151943      0.002910026    0.47914253    -0.42588295   
    242000   0.96588835     0.0032664326   0.54296074    -0.41219551   
    243000   0.94460655     0.0031373097   0.53047939    -0.40363153   
    244000   0.94504094     0.0036553465   0.51563979    -0.41890069   
    245000   0.94554914     0.0026557173   0.51275036    -0.42229268   
    246000   0.96069277     0.0034556671   0.523913      -0.4261054    
    247000   1.1212723      0.0053523981   0.65394498    -0.4548687    
    248000   0.9927393      0.0038215853   0.54872168    -0.43298719   
    249000   1.0526277      0.0047080093   0.58498163    -0.45595025   
    250000   0.98289989     0.0033878725   0.5415756     -0.43040318   
    251000   0.93952156     0.0027417428   0.49474243    -0.43434      
    252000   0.96175401     0.0038637527   0.52736358    -0.42370427   
    253000   0.97809149     0.0033895817   0.55576365    -0.41146016   
    254000   1.0350321      0.004421067    0.61754154    -0.40599016   
    255000   0.93520481     0.0029240164   0.50969793    -0.41511571   
    256000   0.95077092     0.0029676746   0.52222167    -0.41798513   
    257000   1.0050995      0.0029458335   0.57738594    -0.41654577   
    258000   1.0049133      0.0032224386   0.55275651    -0.44099108   
    259000   1.0310193      0.0043027731   0.58978318    -0.42978037   
    260000   0.9108964      0.0036130701   0.47164241    -0.42913292   
    261000   1.034249       0.0051862803   0.59397316    -0.42878422   
    262000   0.93167373     0.0038562908   0.48820167    -0.43312013   
    263000   0.9550403      0.0043222517   0.49482239    -0.44960636   
    264000   0.97940293     0.0045551135   0.55062438    -0.4178963    
    265000   1.0424945      0.0050416181   0.62680966    -0.40410153   
    266000   0.99494785     0.0030104889   0.54741414    -0.43647873   
    267000   0.91971388     0.0033722941   0.49129964    -0.4181952    
    268000   0.99795503     0.0037319239   0.57967778    -0.40718886   
    269000   0.95453057     0.0033054766   0.53333283    -0.41059185   
    270000   1.0555298      0.0042515048   0.65436661    -0.38943511   
    271000   1.048374       0.0034807922   0.62498047    -0.41174491   
    272000   0.95961323     0.0045333565   0.53056363    -0.41838723   
    273000   1.0400321      0.0050706294   0.6269584     -0.40151776   
    274000   1.0062753      0.0038560996   0.56743705    -0.42765738   
    275000   0.96824566     0.0038305618   0.53728519    -0.42020219   
    276000   1.0187143      0.004126796    0.56374139    -0.44365385   
    277000   0.88085477     0.0036767684   0.4426078     -0.42845969   
    278000   1.0219359      0.0035650563   0.57342483    -0.43715626   
    279000   0.9571428      0.0040591696   0.55686564    -0.38964224   
    280000   0.98197507     0.0030212932   0.53953243    -0.43153181   
    281000   1.0673735      0.0040919152   0.63654674    -0.41896703   
    282000   1.0355929      0.0033867607   0.59419434    -0.42989197   
    283000   0.90110031     0.0025943324   0.44666442    -0.44442366   
    284000   1.0453701      0.0049129083   0.59903342    -0.43472146   
    285000   1.02947        0.0048616966   0.57179187    -0.44623954   
    286000   1.0005831      0.0033023214   0.56559064    -0.42387484   
    287000   1.0069662      0.0045835785   0.57066409    -0.42511361   
    288000   0.93627988     0.0037169212   0.52603778    -0.399839     
    289000   0.9838464      0.0048681324   0.55644381    -0.41647097   
    290000   1.030825       0.0042958173   0.59194218    -0.42742919   
    291000   0.98743841     0.0030680141   0.52854885    -0.44791802   
    292000   0.96305664     0.0044329762   0.45998268    -0.49237333   
    293000   1.0124491      0.0043062757   0.54908534    -0.45211429   
    294000   0.98461634     0.0039567619   0.48704222    -0.48663394   
